from_metric,to_metric,relationship,declared_on,to_exists
rd_expense,rd_as_pct_revenue,correlated_with,rd_expense,True
rd_expense,capex,correlated_with,rd_expense,True
opex,rd_spend_pct,parent_of,rd_spend_pct,True
rd_spend_pct,rd_headcount_pct,correlated_with,rd_spend_pct,True
rd_spend_pct,ebitda_margin,correlated_with,rd_spend_pct,True
rd_spend_pct,opex,correlated_with,rd_spend_pct,True
marketing_roi,referral_attribution_pct,parent_of,referral_attribution_pct,True
referral_attribution_pct,organic_attribution_pct,correlated_with,referral_attribution_pct,True
referral_attribution_pct,viral_coefficient,correlated_with,referral_attribution_pct,True
mql,referral_attribution_pct,formula_input,referral_attribution_pct,True
return_on_equity,return_on_assets,parent_of,return_on_assets,True
return_on_assets,return_on_equity,correlated_with,return_on_assets,True
return_on_assets,debt_ebitda,correlated_with,return_on_assets,True
customer_concentration_risk,rev_concentration_top10,parent_of,rev_concentration_top10,True
rev_concentration_top10,customer_concentration_risk,correlated_with,rev_concentration_top10,True
rev_concentration_top10,nrr,correlated_with,rev_concentration_top10,True
total_revenue,rev_concentration_top10,formula_input,rev_concentration_top10,True
total_revenue,rev_from_existing,parent_of,rev_from_existing,True
rev_from_existing,nrr,correlated_with,rev_from_existing,True
rev_from_existing,expansion_arr,correlated_with,rev_from_existing,True
total_revenue,rev_from_new_customers,parent_of,rev_from_new_customers,True
rev_from_new_customers,cac,correlated_with,rev_from_new_customers,True
rev_from_new_customers,new_arr,correlated_with,rev_from_new_customers,True
nps,review_rating,parent_of,review_rating,True
review_rating,nps,correlated_with,review_rating,True
review_rating,csat,correlated_with,review_rating,True
review_rating,app_store_rating,correlated_with,review_rating,True
review_rating,testimonials_count,correlated_with,review_rating,True
return_on_equity,roa,parent_of,roa,True
roa,net_income,parent_of,roa,True
roa,total_assets,parent_of,roa,True
roa,roe,correlated_with,roa,True
roa,roic,correlated_with,roa,True
return_on_equity,roe,parent_of,roe,True
roe,net_income,parent_of,roe,True
roe,shareholder_equity,parent_of,roe,True
roe,roa,correlated_with,roe,True
roe,roic,correlated_with,roe,True
roe,shareholder_equity,correlated_with,roe,True
enterprise_value,roic,parent_of,roic,True
roic,net_income,parent_of,roic,True
roic,total_assets,parent_of,roic,True
roic,total_debt,parent_of,roic,True
roic,roe,correlated_with,roic,True
roic,roa,correlated_with,roic,True
free_cash_flow,runway_months,parent_of,runway_months,True
runway_months,burn_rate,parent_of,runway_months,True
runway_months,burn_rate,correlated_with,runway_months,True
runway_months,free_cash_flow,correlated_with,runway_months,True
runway_months,cash_and_equivalents,correlated_with,runway_months,True
runway_months,net_debt,correlated_with,runway_months,True
new_arr,sales_cycle_length,parent_of,sales_cycle_length,True
sales_cycle_length,stg_opportunity_row,parent_of,sales_cycle_length,True
sales_cycle_length,cac,correlated_with,sales_cycle_length,True
sales_cycle_length,win_rate,correlated_with,sales_cycle_length,True
cac,sales_spend,parent_of,sales_spend,True
sg_and_a,sales_spend,parent_of,sales_spend,True
sales_spend,stg_payroll_row,parent_of,sales_spend,True
sales_spend,marketing_spend,correlated_with,sales_spend,True
sales_spend,cac,correlated_with,sales_spend,True
dau_mau_ratio,session_length,parent_of,session_length,True
session_length,dau_mau_ratio,correlated_with,session_length,True
session_length,feature_adoption,correlated_with,session_length,True
session_length,sessions_per_user,correlated_with,session_length,True
session_length,stg_sessions_count,correlated_with,session_length,True
dau_mau_ratio,sessions_per_user,parent_of,sessions_per_user,True
sessions_per_user,stg_sessions_count,parent_of,sessions_per_user,True
sessions_per_user,dau_mau_ratio,correlated_with,sessions_per_user,True
sessions_per_user,session_length,correlated_with,sessions_per_user,True
opex,sg_and_a,parent_of,sg_and_a,True
gna_pct_revenue,sg_and_a,parent_of,sg_and_a,True
sg_and_a,sales_spend,parent_of,sg_and_a,True
sg_and_a,ebitda_margin,correlated_with,sg_and_a,True
ela_proficiency_rate,sgp,parent_of,sgp,True
math_proficiency_rate,sgp,parent_of,sgp,True
sgp,district_proficiency_rate,correlated_with,sgp,True
sgp,student_attendance_rate,correlated_with,sgp,True
sgp,student_teacher_ratio,correlated_with,sgp,True
marketing_roi,share_of_voice,parent_of,share_of_voice,True
share_of_voice,social_followers,parent_of,share_of_voice,True
share_of_voice,earned_media_value,parent_of,share_of_voice,True
share_of_voice,social_engagement_rate,parent_of,share_of_voice,True
share_of_voice,organic_sessions,correlated_with,share_of_voice,True
share_of_voice,impressions,correlated_with,share_of_voice,True
chronic_absenteeism_rate,suspension_rate,parent_of,suspension_rate,True
dropout_rate,suspension_rate,parent_of,suspension_rate,True
suspension_rate,expulsion_rate,parent_of,suspension_rate,True
suspension_rate,stg_discipline_row,parent_of,suspension_rate,True
suspension_rate,chronic_absenteeism_rate,correlated_with,suspension_rate,True
suspension_rate,school_climate_score,correlated_with,suspension_rate,True
suspension_rate,attendance_rate,correlated_with,suspension_rate,True
suspension_rate,expulsion_rate,correlated_with,suspension_rate,True
revenue,take_rate,parent_of,take_rate,True
take_rate,gmv,parent_of,take_rate,True
take_rate,gmv,correlated_with,take_rate,True
take_rate,revenue,correlated_with,take_rate,True
take_rate,liquidity_rate,correlated_with,take_rate,True
take_rate,marketplace_sellers,correlated_with,take_rate,True
change_failure_rate,tech_debt_ratio,parent_of,tech_debt_ratio,True
tech_debt_ratio,code_coverage,correlated_with,tech_debt_ratio,True
tech_debt_ratio,bug_escape_rate,correlated_with,tech_debt_ratio,True
tech_debt_ratio,sprint_velocity,correlated_with,tech_debt_ratio,True
activation_rate,time_to_activate,parent_of,time_to_activate,True
time_to_activate,activation_rate,correlated_with,time_to_activate,True
time_to_activate,time_to_value,correlated_with,time_to_activate,True
headcount_vs_budget,time_to_fill,parent_of,time_to_fill,True
time_to_fill,stg_job_requisition_row,parent_of,time_to_fill,True
time_to_fill,offer_acceptance_rate,parent_of,time_to_fill,True
time_to_fill,time_to_hire,parent_of,time_to_fill,True
time_to_fill,headcount_fte,correlated_with,time_to_fill,True
time_to_fill,cac,correlated_with,time_to_fill,True
time_to_fill,cost_per_hire,correlated_with,time_to_fill,True
time_to_fill,internal_promotion_rate,correlated_with,time_to_fill,True
time_to_fill,new_hires,correlated_with,time_to_fill,True
time_to_fill,open_requisitions,correlated_with,time_to_fill,True
time_to_fill,time_to_hire,correlated_with,time_to_fill,True
csat,time_to_resolution,parent_of,time_to_resolution,True
time_to_resolution,stg_ticket_row,parent_of,time_to_resolution,True
time_to_resolution,first_response_time,correlated_with,time_to_resolution,True
time_to_resolution,csat,correlated_with,time_to_resolution,True
dau_mau_ratio,time_to_value,parent_of,time_to_value,True
time_to_value,stg_user_event_row,parent_of,time_to_value,True
time_to_value,onboarding_completion_rate,parent_of,time_to_value,True
time_to_value,onboarding_time,parent_of,time_to_value,True
time_to_value,churn_rate,correlated_with,time_to_value,True
time_to_value,feature_adoption_rate,correlated_with,time_to_value,True
time_to_value,activation_rate,correlated_with,time_to_value,True
time_to_value,customer_onboarding_time,correlated_with,time_to_value,True
time_to_value,onboarding_time,correlated_with,time_to_value,True
time_to_value,time_to_activate,correlated_with,time_to_value,True
employee_engagement_score,training_hours_per_employee,parent_of,training_hours_per_employee,True
training_hours_per_employee,stg_employee_row,parent_of,training_hours_per_employee,True
training_hours_per_employee,employee_engagement_score,correlated_with,training_hours_per_employee,True
training_hours_per_employee,internal_promotion_rate,correlated_with,training_hours_per_employee,True
plg_rate,trial_to_paid_rate,parent_of,trial_to_paid_rate,True
trial_to_paid_rate,trial_signups,parent_of,trial_to_paid_rate,True
trial_to_paid_rate,free_to_paid_rate,parent_of,trial_to_paid_rate,True
trial_to_paid_rate,free_to_paid_rate,correlated_with,trial_to_paid_rate,True
trial_to_paid_rate,activation_rate,correlated_with,trial_to_paid_rate,True
trial_to_paid_rate,plg_rate,correlated_with,trial_to_paid_rate,True
trial_to_paid_rate,viral_coefficient,correlated_with,trial_to_paid_rate,True
mql_count,unsubscribe_rate,parent_of,unsubscribe_rate,True
unsubscribe_rate,stg_email_send_row,parent_of,unsubscribe_rate,True
unsubscribe_rate,email_unsub_rate,parent_of,unsubscribe_rate,True
unsubscribe_rate,email_open_rate,correlated_with,unsubscribe_rate,True
new_user_signups,viral_coefficient,parent_of,viral_coefficient,True
viral_coefficient,user_signups,parent_of,viral_coefficient,True
viral_coefficient,oss_stars,parent_of,viral_coefficient,True
viral_coefficient,plg_rate,correlated_with,viral_coefficient,True
viral_coefficient,trial_to_paid_rate,correlated_with,viral_coefficient,True
viral_coefficient,oss_stars,correlated_with,viral_coefficient,True
viral_coefficient,referral_attribution_pct,correlated_with,viral_coefficient,True
mql_count,web_conversion_rate,parent_of,web_conversion_rate,True
web_conversion_rate,website_sessions,parent_of,web_conversion_rate,True
web_conversion_rate,bounce_rate,parent_of,web_conversion_rate,True
web_conversion_rate,ctr,correlated_with,web_conversion_rate,True
web_conversion_rate,cost_per_mql,correlated_with,web_conversion_rate,True
web_conversion_rate,ad_clicks,correlated_with,web_conversion_rate,True
web_conversion_rate,bounce_rate,correlated_with,web_conversion_rate,True
web_conversion_rate,email_click_rate,correlated_with,web_conversion_rate,True
web_conversion_rate,organic_sessions,correlated_with,web_conversion_rate,True
web_conversion_rate,website_sessions,correlated_with,web_conversion_rate,True
form_conversion_rate,website_sessions,parent_of,website_sessions,True
session_to_lead_rate,website_sessions,parent_of,website_sessions,True
web_conversion_rate,website_sessions,parent_of,website_sessions,True
website_sessions,organic_sessions,parent_of,website_sessions,True
website_sessions,stg_session_row,parent_of,website_sessions,True
website_sessions,organic_traffic,parent_of,website_sessions,True
website_sessions,paid_sessions,parent_of,website_sessions,True
website_sessions,paid_traffic,parent_of,website_sessions,True
website_sessions,referral_sessions,parent_of,website_sessions,True
website_sessions,stg_page_view_row,parent_of,website_sessions,True
website_sessions,stg_page_views,parent_of,website_sessions,True
website_sessions,mql_count,correlated_with,website_sessions,True
website_sessions,web_conversion_rate,correlated_with,website_sessions,True
website_sessions,bounce_rate,correlated_with,website_sessions,True
website_sessions,stg_page_views,correlated_with,website_sessions,True
new_arr,win_rate,parent_of,win_rate,True
win_rate,stg_opportunity_row,parent_of,win_rate,True
win_rate,competitive_win_rate,parent_of,win_rate,True
win_rate,sales_cycle_length,correlated_with,win_rate,True
win_rate,cac,correlated_with,win_rate,True
win_rate,avg_sales_cycle,correlated_with,win_rate,True
win_rate,competitive_win_rate,correlated_with,win_rate,True
win_rate,mql_to_sql_rate,correlated_with,win_rate,True
win_rate,pct_reps_at_quota,correlated_with,win_rate,True
win_rate,pipeline_coverage,correlated_with,win_rate,True
win_rate,pipeline_value,correlated_with,win_rate,True
win_rate,quota_attainment,correlated_with,win_rate,True
win_rate,sales_cycle_by_segment,correlated_with,win_rate,True
win_rate,sql,correlated_with,win_rate,True
win_rate,sql_count,correlated_with,win_rate,True
system_uptime,work_order_resolution_time,parent_of,work_order_resolution_time,True
work_order_resolution_time,stg_work_order_row,parent_of,work_order_resolution_time,True
work_order_resolution_time,preventive_maintenance_rate,correlated_with,work_order_resolution_time,True
employee_lifetime_value,workforce_productivity,parent_of,workforce_productivity,True
workforce_productivity,absenteeism_rate,parent_of,workforce_productivity,True
workforce_productivity,overtime_hours,parent_of,workforce_productivity,True
workforce_productivity,safety_incident_rate,parent_of,workforce_productivity,True
workforce_productivity,revenue_per_employee,correlated_with,workforce_productivity,True
workforce_productivity,gross_profit_per_employee,correlated_with,workforce_productivity,True
workforce_productivity,overtime_hours,correlated_with,workforce_productivity,True
headcount,workforce_productivity,formula_input,workforce_productivity,True
total_revenue,workforce_productivity,formula_input,workforce_productivity,True
free_cash_flow,working_capital,parent_of,working_capital,True
working_capital,current_ratio,parent_of,working_capital,True
working_capital,accounts_payable,parent_of,working_capital,True
working_capital,accounts_receivable,parent_of,working_capital,True
working_capital,cash_and_equivalents,parent_of,working_capital,True
working_capital,dpo,parent_of,working_capital,True
working_capital,dso,parent_of,working_capital,True
working_capital,inventory_turnover,parent_of,working_capital,True
working_capital,quick_ratio,parent_of,working_capital,True
working_capital,free_cash_flow,correlated_with,working_capital,True
working_capital,accounts_payable,correlated_with,working_capital,True
working_capital,ar_aging_90d,correlated_with,working_capital,True
working_capital,current_ratio,correlated_with,working_capital,True
working_capital,dpo,correlated_with,working_capital,True
working_capital,quick_ratio,correlated_with,working_capital,True
employee_lifetime_value,avg_tenure,parent_of,avg_tenure,True
avg_tenure,voluntary_turnover,correlated_with,avg_tenure,True
avg_tenure,engagement_score,correlated_with,avg_tenure,True
employee_attrition_rate,compensation_ratio,parent_of,compensation_ratio,True
compensation_ratio,stg_payroll_row,parent_of,compensation_ratio,True
compensation_ratio,employee_attrition_rate,correlated_with,compensation_ratio,True
